lat,lon,country,device,login_status,attack_type,is_attack,user_id,timestamp
53.50627813635304,1.400042282842802,GB,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; lij-IT) AppleWebKit/534.19.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.19.7",Success,Normal,0,user_0433,2025-09-24 13:00:03.448834
36.03881923638335,75.42914891839855,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0,user_0432,2025-09-24 13:05:03.448834
35.09936752847311,76.5997777278556,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,1,user_0431,2025-09-24 13:10:03.448834
36.398053731654386,14.680982100654282,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Brute Force,1,user_0430,2025-09-24 13:15:03.448834
53.5751626537608,0.824855029414294,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Brute Force,1,user_0429,2025-09-24 13:20:03.448834
53.66263834041524,1.6652523173355687,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Device Spoofing,1,user_0428,2025-09-24 13:25:03.448834
53.64177284217826,76.61176729073897,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Brute Force,1,user_0427,2025-09-24 13:30:03.448834
52.829014225179385,-1.9120650751999753,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,1,user_0426,2025-09-24 13:35:03.448834
40.23093747175965,10.422082996510145,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Impossible Travel,1,user_0425,2025-09-24 13:40:03.448834
51.88692040723651,-73.5536854911376,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Brute Force,1,user_0424,2025-09-24 13:45:03.448834
-30.947236124655916,-1.855406757817491,IN,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; byn-ER) AppleWebKit/533.3.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.3.2",Failed,Brute Force,1,user_0423,2025-09-24 13:50:03.448834
41.54389032171542,81.2241277957456,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Device Spoofing,1,user_0422,2025-09-24 13:55:03.448834
51.79534117832742,135.73650302441555,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0,user_0421,2025-09-24 14:00:03.448834
36.45058872405431,153.25771190246144,IN,Mozilla/5.0 (Android 5.0; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,Failed,Brute Force,1,user_0420,2025-09-24 14:05:03.448834
42.23773501336033,75.32089492542366,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0,user_0419,2025-09-24 14:10:03.448834
-31.69598939785523,14.808585036117567,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Device Spoofing,1,user_0418,2025-09-24 14:15:03.448834
53.47991906573946,69.1093051471331,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Normal,1,user_0417,2025-09-24 14:20:03.448834
52.44698808621446,0.5095158759026606,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Device Spoofing,1,user_0416,2025-09-24 14:25:03.448834
36.50383618109482,-122.21503568964002,US,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.9.7 (KHTML, like Gecko) Version/5.0 Safari/531.9.7",Failed,Vacation,1,user_0415,2025-09-24 14:30:03.448834
41.42509153683102,-72.3661796703733,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1,user_0414,2025-09-24 14:35:03.448834
35.918524238838685,-76.73294070721731,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Normal,1,user_0413,2025-09-24 14:40:03.448834
36.916160852983325,144.6182686001082,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,1,user_0412,2025-09-24 14:45:03.448834
52.624595580358545,-0.5717262238307124,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,1,user_0411,2025-09-24 14:50:03.448834
39.96110279887695,143.63513218835544,IN,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mi-NZ) AppleWebKit/535.9.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.9.3",Success,Device Spoofing,0,user_0410,2025-09-24 14:55:03.448834
13.915642302716325,2.085430415011469,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,1,user_0409,2025-09-24 15:00:03.448834
53.047406382740135,14.834655812309066,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Impossible Travel,1,user_0408,2025-09-24 15:05:03.448834
13.158191801415116,136.05822999261187,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Brute Force Success,1,user_0407,2025-09-24 15:10:03.448834
-32.0999764957438,76.13784445717299,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,1,user_0406,2025-09-24 15:15:03.448834
36.4741173658776,-130.96347038413472,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,1,user_0405,2025-09-24 15:20:03.448834
53.73868271236473,-69.30096016857351,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Device Spoofing,0,user_0404,2025-09-24 15:25:03.448834
52.753006050587565,10.806476325050609,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0,user_0403,2025-09-24 15:30:03.448834
40.49195820392176,-121.2795669257334,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Brute Force Success,1,user_0402,2025-09-24 15:35:03.448834
53.25204010520989,155.00802301136883,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Brute Force,1,user_0401,2025-09-24 15:40:03.448834
52.68295638236656,-0.8744919022867319,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Device Spoofing,1,user_0400,2025-09-24 15:45:03.448834
40.58810452687909,12.255845364477842,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Impossible Travel,1,user_0399,2025-09-24 15:50:03.448834
53.867792066730956,151.70405192234784,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Brute Force,1,user_0398,2025-09-24 15:55:03.448834
14.274184042763798,143.74604892857369,IN,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.1),Success,Normal,1,user_0397,2025-09-24 16:00:03.448834
52.757297887885635,-118.09474954308264,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,1,user_0396,2025-09-24 16:05:03.448834
-31.092629447974037,14.371345983100602,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Device Spoofing,1,user_0395,2025-09-24 16:10:03.448834
53.25231326199207,74.59568242385524,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Brute Force,0,user_0394,2025-09-24 16:15:03.448834
36.90082300721078,72.87570347030208,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Device Spoofing,1,user_0393,2025-09-24 16:20:03.448834
35.92578428487769,-115.54561789755252,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Brute Force,1,user_0392,2025-09-24 16:25:03.448834
52.042968148463586,-1.5636389478961363,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Device Spoofing,1,user_0391,2025-09-24 16:30:03.448834
35.38142455934898,135.73635607431342,IN,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/29.0.869.0 Safari/536.1",Success,Normal,0,user_0390,2025-09-24 16:35:03.448834
36.30522261964058,-127.46842919373101,US,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/51.0.803.0 Safari/531.2",Success,Normal,1,user_0389,2025-09-24 16:40:03.448834
52.99595334346228,136.92607756614134,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Device Spoofing,0,user_0388,2025-09-24 16:45:03.448834
18.64514663776504,78.19312226487361,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Device Spoofing,1,user_0387,2025-09-24 16:50:03.448834
51.930466054201766,71.74595610608684,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Device Spoofing,1,user_0386,2025-09-24 16:55:03.448834
53.87777875434931,-1.6714052680060127,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Normal,1,user_0385,2025-09-24 17:00:03.448834
-31.0363262302493,70.24460250535995,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Brute Force,1,user_0384,2025-09-24 17:05:03.448834
36.65452081968095,150.59767510579078,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,1,user_0383,2025-09-24 17:10:03.448834
40.76970049565653,76.01673559119737,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0,user_0382,2025-09-24 17:15:03.448834
36.78684995766697,77.60967838985444,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Device Spoofing,1,user_0381,2025-09-24 17:20:03.448834
42.03080083653125,3.6389526150518594,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Device Spoofing,1,user_0380,2025-09-24 17:25:03.448834
52.45767739807705,2.489963749637484,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0,user_0379,2025-09-24 17:30:03.448834
36.97129456473184,-120.04950900291767,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0,user_0378,2025-09-24 17:35:03.448834
36.903314935242236,73.7713085360647,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,1,user_0377,2025-09-24 17:40:03.448834
35.514192227551064,75.8176692294816,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0,user_0376,2025-09-24 17:45:03.448834
19.00569253989879,77.76801985561856,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Brute Force,1,user_0375,2025-09-24 17:50:03.448834
53.32766343568556,132.60308267177507,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0,user_0374,2025-09-24 17:55:03.448834
53.94377487737857,-73.80344175321561,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0,user_0373,2025-09-24 18:00:03.448834
36.332694441039955,0.07826723454779794,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,1,user_0372,2025-09-24 18:05:03.448834
42.25591271336651,78.55558271870667,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,1,user_0371,2025-09-24 18:10:03.448834
41.50086319089458,75.53329891335446,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,1,user_0370,2025-09-24 18:15:03.448834
-30.959562947011303,77.29106555743755,JP,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; rv:1.9.5.20) Gecko/4829-11-12 00:32:06 Firefox/7.0,Success,Normal,1,user_0369,2025-09-24 18:20:03.448834
53.329512596187385,-123.4547906196789,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Normal,1,user_0368,2025-09-24 18:25:03.448834
19.62611493893043,71.90470296382296,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Brute Force,1,user_0367,2025-09-24 18:30:03.448834
52.401375030605436,-2.7983568928558906,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,1,user_0366,2025-09-24 18:35:03.448834
53.101813332754055,78.88515749619077,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,1,user_0365,2025-09-24 18:40:03.448834
38.20458125200119,13.157866309666632,JP,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/53.0.853.0 Safari/534.2",Success,Normal,0,user_0364,2025-09-24 18:45:03.448834
36.32600976179769,72.37086656009734,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0,user_0363,2025-09-24 18:50:03.448834
19.75373291834602,76.31526547688244,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,1,user_0362,2025-09-24 18:55:03.448834
35.77801562076258,75.72621187925392,JP,Opera/8.57.(X11; Linux x86_64; mg-MG) Presto/2.9.161 Version/12.00,Success,Brute Force,0,user_0361,2025-09-24 19:00:03.448834
53.044411889693336,138.6213454767291,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,1,user_0360,2025-09-24 19:05:03.448834
53.026883426719145,142.0179694206883,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0,user_0359,2025-09-24 19:10:03.448834
37.55934886947329,-74.26319668893287,US,Mozilla/5.0 (Windows NT 5.0; zu-ZA; rv:1.9.1.20) Gecko/9037-11-09 21:40:21 Firefox/3.6.15,Success,Normal,1,user_0358,2025-09-24 19:15:03.448834
54.20111831508725,-125.29946175491332,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0,user_0357,2025-09-24 19:20:03.448834
52.65049784203801,78.54203576440737,IN,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/20.0.805.0 Safari/531.0",Failed,Brute Force,1,user_0356,2025-09-24 19:25:03.448834
41.83335533444463,70.48147913453907,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,1,user_0355,2025-09-24 19:30:03.448834
53.22557356025646,74.72697884806833,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Brute Force,1,user_0354,2025-09-24 19:35:03.448834
19.211101997062762,145.67605375537482,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0,user_0353,2025-09-24 19:40:03.448834
40.894829863017264,73.39123052868374,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,1,user_0352,2025-09-24 19:45:03.448834
36.56968527482069,-119.64656524231573,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Normal,1,user_0351,2025-09-24 19:50:03.448834
14.572355243165438,152.36351191394024,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Device Spoofing,1,user_0350,2025-09-24 19:55:03.448834
51.456660665833844,-1.9988719541389683,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0,user_0349,2025-09-24 20:00:03.448834
52.043514607118304,73.28327220021035,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,1,user_0348,2025-09-24 20:05:03.448834
41.584933437110394,-117.00418102436454,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Device Spoofing,1,user_0347,2025-09-24 20:10:03.448834
-31.51714439945159,144.31274325216074,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Impossible Travel,0,user_0346,2025-09-24 20:15:03.448834
51.62910066474846,149.98066198908154,GB,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; am-ET) AppleWebKit/532.31.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.31.4",Failed,Normal,1,user_0345,2025-09-24 20:20:03.448834
37.34193936824368,0.1377229873008496,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Normal,0,user_0344,2025-09-24 20:25:03.448834
52.39974726724371,151.46037316217132,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Device Spoofing,1,user_0343,2025-09-24 20:30:03.448834
