timestamp,user_id,country,device,velocity_kmh,time_diff_hours,device_trust_score,risk_score,predicted_fraud,is_attack
2025-10-02 19:04:27.154991,user_0000,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0.004280393783310707,57.0,0.018867924528301886,0.1316869060058576,0,0
2025-10-04 07:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.02468995891590659,36.0,0.9433962264150944,0.0498384077794475,0,0
2025-10-07 04:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.01584029187340769,69.0,0.9433962264150944,0.20410964798777995,1,0
2025-10-08 10:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.02483902339401351,30.0,0.9433962264150944,0.033131930192880875,0,0
2025-10-09 17:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.05277543459412649,31.0,0.9433962264150944,0.03603733883238588,0,0
2025-10-11 18:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.020621481362445564,49.0,0.9433962264150944,0.09833452673109273,0,0
2025-10-13 05:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.042397973210495724,35.0,0.9433962264150944,0.04707371363895412,0,0
2025-10-15 19:59:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.009811385798196888,62.916666666666664,0.9433962264150944,0.16792686973959228,0,1
2025-10-15 20:00:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.0,0.016666666666666666,0.9433962264150944,0.0015872354468416815,0,1
2025-10-15 20:01:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.0,0.016666666666666666,0.9433962264150944,0.0015872354468416815,0,1
2025-10-15 20:02:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.0,0.016666666666666666,0.9433962264150944,0.0015872354468416815,0,1
2025-10-15 20:03:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.0,0.016666666666666666,0.9433962264150944,0.0015872354468416815,0,1
2025-10-15 20:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.0,0.016666666666666666,0.9433962264150944,0.0015872354468416815,0,1
2025-10-16 10:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.028176717284699084,14.0,0.9433962264150944,0.005504698433494843,0,0
2025-10-17 21:04:27.154991,user_0000,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.030791059427448208,35.0,0.018867924528301886,0.04502657103159803,0,0
2025-10-19 01:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.0389002836770121,28.0,0.9433962264150944,0.02822214404701432,0,0
2025-10-20 03:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.0387086154292287,26.0,0.9433962264150944,0.024054316771482467,0,0
2025-10-22 23:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.008110414475245263,68.0,0.9433962264150944,0.1997029533385662,1,0
2025-10-24 15:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.022243570831229062,40.0,0.9433962264150944,0.06335480086715273,0,0
2025-10-25 01:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.05502294154514485,10.0,0.9433962264150944,0.0024783469263216767,0,0
2025-10-27 14:04:27.154991,user_0000,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.0085914397959036,61.0,0.9433962264150944,0.1572824076785813,0,0
2025-09-06 05:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.0,0.0,1.0,0.0030625281963833446,0,0
2025-09-06 12:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.1919010072656609,7.0,1.0,0.0025091171938899175,0,0
2025-09-06 13:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1.0663436165340967,1.0,1.0,0.0026282408529041557,0,0
2025-09-09 07:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.01689056214593843,66.0,1.0,0.1870038716778946,0,0
2025-09-12 06:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.025126430140841562,71.0,1.0,0.21827444903769974,1,0
2025-09-14 11:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.004556315895498275,53.0,1.0,0.11759880417926849,0,0
2025-09-15 05:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.07141376291284497,18.0,1.0,0.011671282123517663,0,0
2025-09-18 04:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.013930652022279999,71.0,1.0,0.2184171505441317,1,0
2025-09-20 02:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.00865170406503536,46.0,1.0,0.08672193699699976,0,0
2025-09-21 04:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.056499337704771266,26.0,1.0,0.025558741853115737,0,0
2025-09-22 11:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.010525954422699074,31.0,1.0,0.037062389040082695,0,0
2025-09-24 21:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.036523620693505454,58.0,1.0,0.1428921890996932,0,0
2025-09-27 16:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.0034385295278159707,67.0,1.0,0.19361482795916987,0,0
2025-09-29 18:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.037349767473382936,50.0,1.0,0.10416499423509235,0,0
2025-09-30 02:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.24645900044673155,8.0,1.0,0.0027956340819365985,0,0
2025-09-30 14:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.06963793726524015,12.0,1.0,0.00534953525946549,0,0
2025-10-01 17:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.03269306411210449,27.0,1.0,0.02775151447148055,0,0
2025-10-03 17:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.03451093582479908,48.0,1.0,0.09557493769757597,0,0
2025-10-04 01:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.05977989222035434,8.0,1.0,0.0027744290347239678,0,0
2025-10-04 09:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.16844209412656608,8.0,1.0,0.002725370188883882,0,0
2025-10-07 07:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.02019110398023944,70.0,1.0,0.21166874969496732,1,0
2025-10-07 08:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.9340826369205473,1.0,1.0,0.00243109965639164,0,0
2025-10-08 17:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.025707397451903462,33.0,1.0,0.04279039847060166,0,0
2025-10-08 22:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.34316378775723355,5.0,1.0,0.002698012282785405,0,0
2025-10-10 05:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.06104555183788392,31.0,1.0,0.03731992632290267,0,0
2025-10-12 01:04:27.154991,user_0001,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.043919894828100964,44.0,1.0,0.07874898113152812,0,0
2025-10-14 01:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),261.04112856358523,48.0,1.0,0.09490779137997209,0,0
2025-10-15 21:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.01216532472301568,44.0,1.0,0.07941198151277508,0,0
2025-10-17 00:58:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.019160386438749698,27.9,1.0,0.029639129310020093,0,1
2025-10-17 00:59:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.0,0.016666666666666666,1.0,0.0032099900619881054,0,1
2025-10-17 01:00:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.0,0.016666666666666666,1.0,0.0028549429404441445,0,1
2025-10-17 01:01:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.0,0.016666666666666666,1.0,0.0028549429404441445,0,1
2025-10-17 01:02:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.0,0.016666666666666666,1.0,0.0028549429404441445,0,1
2025-10-17 01:03:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.0,0.016666666666666666,1.0,0.0028549429404441445,0,1
2025-10-17 01:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.0,0.016666666666666666,1.0,0.0028549429404441445,0,1
2025-10-18 20:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.019327723826847144,43.0,1.0,0.07540444790845297,0,0
2025-10-20 11:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.0329807159157806,39.0,1.0,0.06094840439442678,0,0
2025-10-22 11:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.010717699724370018,48.0,1.0,0.09519690730681173,0,0
2025-10-24 21:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.004067886219955076,58.0,1.0,0.14289219609925186,0,0
2025-10-26 14:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.01756681176187078,41.0,1.0,0.06819910360510714,0,0
2025-10-28 01:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.022705369807721854,35.0,1.0,0.048040031309266866,0,0
2025-10-29 00:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.060800668334074735,23.0,1.0,0.019565226162088407,0,0
2025-10-30 00:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.023122441293815438,24.0,1.0,0.021433108602183965,0,0
2025-10-31 22:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.03668333722945932,46.0,1.0,0.08781692178302743,0,0
2025-10-31 23:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1.3076287242731488,1.0,1.0,0.003940521275499165,0,0
2025-11-02 18:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.02073598565527294,43.0,1.0,0.0754773211895996,0,0
2025-11-03 23:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.01575872862379909,29.0,1.0,0.03373857242515529,0,0
2025-11-06 00:04:27.154991,user_0001,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.02612421836841105,49.0,1.0,0.09946717652841058,0,0
2025-09-05 15:04:27.154991,user_0002,DE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2 rv:6.0; hi-IN) AppleWebKit/535.13.7 (KHTML, like Gecko) Version/5.0 Safari/535.13.7",0.0,0.0,0.02631578947368421,0.0025290781115201028,0,1
2025-09-06 00:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.05104134571913068,9.0,0.868421052631579,0.001600082621746749,0,0
2025-09-08 21:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.015384959695374472,69.0,0.868421052631579,0.20335597681153586,1,0
2025-09-09 10:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.09287276312988123,13.0,0.868421052631579,0.003863249839788615,0,0
2025-09-10 04:04:27.154991,user_0002,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0.03972940226628532,18.0,0.02631578947368421,0.009133992418634891,0,0
2025-09-12 01:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.02140526847512796,45.0,0.868421052631579,0.08023894171173279,0,0
2025-09-14 16:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.02563945269047663,63.0,0.868421052631579,0.16745130986602239,0,0
2025-09-15 03:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.13807426036962198,11.0,0.868421052631579,0.0025044993559749968,0,0
2025-09-16 03:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.06755575512400111,24.0,0.868421052631579,0.01916951577930623,0,0
2025-09-19 02:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.024783201432039152,71.0,0.868421052631579,0.21511605249934204,1,0
2025-09-21 06:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.02319258318490483,52.0,0.868421052631579,0.11041911352314453,0,0
2025-09-23 00:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.014618771721070007,42.0,0.868421052631579,0.06918931391817544,0,0
2025-09-24 07:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.017316314499016293,31.0,0.868421052631579,0.03481401056514407,0,0
2025-09-25 02:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.02298576815899037,19.0,0.868421052631579,0.010669075620130282,0,0
2025-09-25 11:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.05836981398501304,9.0,0.868421052631579,0.0012532674451681061,0,0
2025-09-28 06:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.0063957818440567625,67.0,0.868421052631579,0.19045208113242854,0,0
2025-09-30 22:04:27.154991,user_0002,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.006103791629493097,64.0,0.868421052631579,0.17378459935845214,0,0
2025-10-03 17:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),106.3162708850753,67.0,0.868421052631579,0.19089810795388526,0,0
2025-10-06 06:04:27.154991,user_0002,IN,Opera/8.89.(Windows NT 5.2; hi-IN) Presto/2.9.163 Version/12.00,0.0,61.0,0.02631578947368421,0.1521150719445672,0,1
2025-10-07 07:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.039070182859451526,25.0,0.868421052631579,0.02103393123741937,0,0
2025-10-09 14:04:27.154991,user_0002,IN,Mozilla/5.0 (Android 12.1; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,0.01779785099405142,55.0,0.02631578947368421,0.12153986566496536,0,1
2025-10-11 23:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.011844839779347374,57.0,0.868421052631579,0.1366212647499436,0,0
2025-10-13 05:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.01992399848299737,30.0,0.868421052631579,0.032453218843660814,0,0
2025-10-15 15:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.022803213637455803,58.0,0.868421052631579,0.14025023679358073,0,0
2025-10-16 03:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.08435559532597241,12.0,0.868421052631579,0.003207867149638621,0,0
2025-10-17 23:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.02723816691881015,44.0,0.868421052631579,0.07844364629202238,0,0
2025-10-18 15:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.08871765823572939,16.0,0.868421052631579,0.007197448369271321,0,0
2025-10-19 17:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.061888488447166164,26.0,0.868421052631579,0.02340198904860034,0,0
2025-10-22 00:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.009635120390172336,55.0,0.868421052631579,0.12464610624188482,0,0
2025-10-24 19:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.013046010139668648,67.0,0.868421052631579,0.19077625473816234,0,0
2025-10-26 19:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.02958742857761142,48.0,0.868421052631579,0.09297507852012897,0,0
2025-10-27 02:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows 95; it-IT; rv:1.9.0.20) Gecko/4525-03-25 23:18:21 Firefox/3.8,0.1590001855970309,7.0,0.02631578947368421,0.001316955517426187,0,1
2025-10-28 13:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.02882834884059637,35.0,0.868421052631579,0.04614324003741344,0,0
2025-10-28 21:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.09431615490646118,8.0,0.868421052631579,0.001035733648613857,0,0
2025-10-29 20:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.04595422284090852,23.0,0.868421052631579,0.017328363904466102,0,0
2025-11-01 18:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.019845033094724112,70.0,0.868421052631579,0.2094531642989895,1,0
2025-11-03 09:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.020387715939259653,39.0,0.868421052631579,0.058593400918901736,0,0
2025-11-05 13:04:27.154991,user_0002,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.01121903586780887,52.0,0.868421052631579,0.11063718182905151,0,0
2025-09-05 23:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.0,0.0,0.8636363636363636,0.0024401073088096193,0,0
2025-09-07 04:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.04418384811707766,29.0,0.8636363636363636,0.030015331396488577,0,0
2025-09-07 05:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1.2070493903771218,1.0,0.8636363636363636,0.0007610627630247007,0,0
2025-09-09 21:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.014838533223275883,64.0,0.8636363636363636,0.17322571290683064,0,0
2025-09-11 17:04:27.154991,user_0003,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),0.022084788469488657,44.0,0.022727272727272728,0.07454068226054779,0,0
2025-09-14 14:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.018820779412410178,69.0,0.8636363636363636,0.2030670396028397,1,0
2025-09-16 17:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.006620245822463821,51.0,0.8636363636363636,0.10620601643880596,0,0
2025-09-18 22:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.021974437770684724,53.0,0.8636363636363636,0.11603748509627473,0,0
2025-09-20 16:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.019288990634642796,42.0,0.8636363636363636,0.06948690795986914,0,0
2025-09-22 04:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.04055636780068918,36.0,0.8636363636363636,0.04912344519350142,0,0
2025-09-24 18:04:27.154991,user_0003,US,Mozilla/5.0 (Android 2.3.3; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,0.01585160255165635,62.0,0.022727272727272728,0.15787320046742104,0,1
2025-09-25 10:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.05776231166998042,16.0,0.8636363636363636,0.006828220520407705,0,0
2025-09-27 08:04:27.154991,user_0003,US,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.28.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.28.1",0.020172954834852166,46.0,0.022727272727272728,0.0820634416493655,0,1
2025-09-30 02:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.010507704901247573,66.0,0.8636363636363636,0.1840784506076521,0,0
2025-09-30 18:04:27.154991,user_0003,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0.10036365085347865,16.0,0.8636363636363636,0.007010306749900016,0,0
